jasmine (2.5.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/protractor/node_modules/jasmine/package.json
jasminewd2 (0.0.10)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/protractor/node_modules/jasminewd2/package.json
jasminewd2 (0.0.9)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jasminewd2/package.json
karma-chrome-launcher (2.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/karma-chrome-launcher/package.json
karma-cli (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/karma-cli/package.json
karma-coffee-preprocessor (0.2.1)	MIT License (http://www.opensource.org/licenses/MIT)	../../../node_modules/karma-coffee-preprocessor/package.json
karma-jasmine (1.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/karma-jasmine/package.json
karma-remap-istanbul (0.2.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/karma-remap-istanbul/package.json
karma-requirejs (0.2.2)	MIT License (http://www.opensource.org/licenses/MIT)	../../../node_modules/karma-requirejs/package.json
karma (1.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/karma/package.json
leek (0.0.21)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/leek/package.json
licensecheck (1.3.0)	zlib License (http://www.zlib.net/zlib_license.html, http://www.opensource.org/licenses/Zlib)	node_modules/licensecheck/package.json
linkify-it (1.2.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/linkify-it/package.json
lodash._arraycopy (3.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._arraycopy/package.json
lodash._arrayeach (3.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._arrayeach/package.json
lodash._baseassign (3.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._baseassign/package.json
lodash._basecallback (3.3.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._basecallback/package.json
lodash._baseeach (3.0.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._baseeach/package.json
lodash._basefind (3.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._basefind/package.json
lodash._basefindindex (3.6.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._basefindindex/package.json
lodash._basefor (3.0.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._basefor/package.json
lodash._baseisequal (3.0.7)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._baseisequal/package.json
lodash._bindcallback (3.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._bindcallback/package.json
